image,condition,label
22560_2017-04-07 18_31_38-x-ROI_311-x-glomerulus-x-69487-x-42356-x-974-x-1064.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_312-x-glomerulus-x-29434-x-146641-x-857-x-807.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_313-x-glomerulus-x-29637-x-152875-x-806-x-913.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_314-x-glomerulus-x-33954-x-146251-x-950-x-1097.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_315-x-glomerulus-x-34591-x-150401-x-1110-x-1183.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_316-x-glomerulus-x-31957-x-144074-x-467-x-530.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_317-x-glomerulus-x-40107-x-149535-x-463-x-450.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_318-x-glomerulus-x-46753-x-141219-x-842-x-774.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_319-x-glomerulus-x-55258-x-133993-x-611-x-827.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_32-x-glomerulus-x-53813-x-55987-x-981-x-981.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_320-x-glomerulus-x-56649-x-128927-x-890-x-969.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_321-x-glomerulus-x-60825-x-132287-x-948-x-874.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_322-x-glomerulus-x-60914-x-127873-x-932-x-1085.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_323-x-glomerulus-x-61282-x-126999-x-638-x-695.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_324-x-glomerulus-x-63711-x-132713-x-621-x-780.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_325-x-glomerulus-x-65006-x-129975-x-700-x-948.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_326-x-glomerulus-x-68261-x-127220-x-611-x-669.png,Global disappearing glomerulosclerosis,3
22560_2017-04-07 18_31_38-x-ROI_327-x-glomerulus-x-68424-x-131919-x-1006-x-1116.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_328-x-glomerulus-x-68883-x-130249-x-884-x-996.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_329-x-glomerulus-x-70041-x-132419-x-774-x-885.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_33-x-glomerulus-x-56275-x-131618-x-791-x-791.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_330-x-glomerulus-x-70236-x-135205-x-1006-x-1001.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_331-x-glomerulus-x-69647-x-138407-x-1058-x-1043.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_332-x-glomerulus-x-71190-x-136327-x-1074-x-1148.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_333-x-glomerulus-x-75350-x-135078-x-732-x-937.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_334-x-glomerulus-x-77188-x-128790-x-1074-x-1121.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_335-x-glomerulus-x-80785-x-132566-x-843-x-1122.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_336-x-glomerulus-x-80965-x-144375-x-637-x-589.png,Global obsolescent glomerulosclerosis,1
22560_2017-04-07 18_31_38-x-ROI_337-x-glomerulus-x-81392-x-140983-x-763-x-837.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_338-x-glomerulus-x-82055-x-140193-x-1164-x-779.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_339-x-glomerulus-x-82112-x-134146-x-653-x-843.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_34-x-glomerulus-x-52578-x-139256-x-1017-x-1017.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_340-x-glomerulus-x-83187-x-135205-x-974-x-1159.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_341-x-glomerulus-x-83440-x-132308-x-579-x-632.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_342-x-glomerulus-x-83650-x-133114-x-790-x-964.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_343-x-glomerulus-x-83103-x-130338-x-563-x-558.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_344-x-glomerulus-x-85710-x-131034-x-632-x-527.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_345-x-glomerulus-x-85546-x-132177-x-927-x-1195.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_346-x-glomerulus-x-83603-x-131872-x-516-x-426.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_347-x-glomerulus-x-86784-x-144211-x-911-x-874.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_348-x-glomerulus-x-86795-x-132693-x-890-x-795.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_349-x-glomerulus-x-89118-x-132925-x-1021-x-1005.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_35-x-glomerulus-x-48503-x-143566-x-719-x-719.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_350-x-glomerulus-x-89297-x-133778-x-858-x-1264.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_351-x-glomerulus-x-89207-x-139850-x-885-x-1059.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_352-x-glomerulus-x-91103-x-139577-x-732-x-874.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_353-x-glomerulus-x-34027-x-61026-x-942-x-824.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_354-x-glomerulus-x-38455-x-60617-x-962-x-1067.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_355-x-glomerulus-x-44626-x-63836-x-453-x-424.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_356-x-glomerulus-x-50193-x-48136-x-547-x-524.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_357-x-glomerulus-x-50765-x-55188-x-600-x-557.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_358-x-glomerulus-x-59322-x-42207-x-800-x-895.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_359-x-glomerulus-x-57556-x-51650-x-919-x-838.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_36-x-glomerulus-x-68348-x-55123-x-1048-x-1048.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_360-x-glomerulus-x-63746-x-39846-x-614-x-733.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_361-x-glomerulus-x-63341-x-40941-x-1033-x-957.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_362-x-glomerulus-x-65498-x-42188-x-776-x-1058.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_363-x-glomerulus-x-66631-x-45627-x-557-x-690.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_364-x-glomerulus-x-67407-x-56493-x-862-x-881.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_365-x-glomerulus-x-68798-x-47803-x-709-x-824.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_366-x-glomerulus-x-67617-x-42850-x-619-x-700.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_367-x-glomerulus-x-69222-x-40412-x-823-x-776.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_368-x-glomerulus-x-70564-x-39759-x-553-x-615.png,Global disappearing glomerulosclerosis,3
22560_2017-04-07 18_31_38-x-ROI_369-x-glomerulus-x-69331-x-50946-x-548-x-543.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_37-x-glomerulus-x-49504-x-140112-x-1174-x-1174.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_370-x-glomerulus-x-72622-x-55036-x-390-x-529.png,Wire loop,-1
22560_2017-04-07 18_31_38-x-ROI_371-x-glomerulus-x-72727-x-54098-x-442-x-495.png,Wire loop,-1
22560_2017-04-07 18_31_38-x-ROI_372-x-glomerulus-x-72798-x-51159-x-876-x-910.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_373-x-glomerulus-x-71402-x-42698-x-824-x-1096.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_374-x-glomerulus-x-72736-x-44894-x-709-x-833.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_375-x-glomerulus-x-78655-x-47741-x-977-x-1195.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_376-x-glomerulus-x-79055-x-44103-x-915-x-1142.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_377-x-glomerulus-x-84489-x-55221-x-585-x-624.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_378-x-glomerulus-x-84283-x-52817-x-715-x-891.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_379-x-glomerulus-x-84879-x-51865-x-1114-x-933.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_38-x-glomerulus-x-30008-x-153284-x-857-x-857.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_380-x-glomerulus-x-84122-x-47046-x-819-x-1085.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_381-x-glomerulus-x-83069-x-44327-x-843-x-976.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_382-x-glomerulus-x-85012-x-41726-x-477-x-567.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_383-x-glomerulus-x-85641-x-43783-x-619-x-672.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_384-x-glomerulus-x-85927-x-44850-x-595-x-762.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_385-x-glomerulus-x-87093-x-41860-x-709-x-667.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_386-x-glomerulus-x-87378-x-43813-x-1058-x-861.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_387-x-glomerulus-x-88659-x-44027-x-667-x-719.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_388-x-glomerulus-x-90707-x-43746-x-1005-x-1152.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_389-x-glomerulus-x-91112-x-44703-x-771-x-1033.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_39-x-glomerulus-x-47322-x-140030-x-867-x-866.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_390-x-glomerulus-x-93426-x-50941-x-543-x-652.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_4-x-glomerulus-x-49716-x-132711-x-1007-x-1006.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_40-x-glomerulus-x-64229-x-50638-x-734-x-733.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_41-x-glomerulus-x-35072-x-61403-x-969-x-969.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_42-x-glomerulus-x-55697-x-132630-x-956-x-956.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_43-x-glomerulus-x-57711-x-54245-x-951-x-952.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_44-x-glomerulus-x-65978-x-38668-x-854-x-854.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_45-x-glomerulus-x-58739-x-47811-x-1019-x-1019.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_46-x-glomerulus-x-39058-x-56279-x-1082-x-1082.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_47-x-glomerulus-x-55153-x-137370-x-941-x-940.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_48-x-glomerulus-x-54310-x-53816-x-978-x-978.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_49-x-glomerulus-x-27449-x-64357-x-946-x-945.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_5-x-glomerulus-x-52428-x-55905-x-1031-x-1031.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_50-x-glomerulus-x-82117-x-53774-x-966-x-966.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_51-x-glomerulus-x-59217-x-44972-x-772-x-772.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_52-x-glomerulus-x-62158-x-55790-x-1011-x-1011.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_53-x-glomerulus-x-44095-x-55567-x-701-x-701.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_54-x-glomerulus-x-56150-x-138602-x-796-x-796.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_55-x-glomerulus-x-53269-x-53943-x-1138-x-1138.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_56-x-glomerulus-x-60494-x-128670-x-895-x-895.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_57-x-glomerulus-x-84867-x-46066-x-922-x-922.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_58-x-glomerulus-x-89276-x-57113-x-952-x-953.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_59-x-glomerulus-x-56206-x-53005-x-934-x-933.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_6-x-glomerulus-x-64843-x-142085-x-1054-x-1053.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_60-x-glomerulus-x-50738-x-50180-x-740-x-741.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_61-x-glomerulus-x-35948-x-144330-x-957-x-957.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_62-x-glomerulus-x-64078-x-53750-x-1031-x-1030.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_63-x-glomerulus-x-76229-x-140386-x-900-x-901.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_64-x-glomerulus-x-88661-x-54233-x-916-x-917.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_65-x-glomerulus-x-33380-x-61836-x-854-x-854.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_66-x-glomerulus-x-27289-x-149723-x-893-x-893.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_67-x-glomerulus-x-64561-x-137142-x-704-x-704.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_68-x-glomerulus-x-44983-x-139307-x-855-x-855.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_69-x-glomerulus-x-80889-x-129670-x-729-x-729.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_7-x-glomerulus-x-73980-x-139859-x-1096-x-1095.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_70-x-glomerulus-x-60452-x-138105-x-898-x-898.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_71-x-glomerulus-x-65098-x-132381-x-1026-x-1026.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_72-x-glomerulus-x-51095-x-53965-x-798-x-798.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_73-x-glomerulus-x-38268-x-142645-x-744-x-745.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_74-x-glomerulus-x-52471-x-57379-x-696-x-697.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_75-x-glomerulus-x-26949-x-149181-x-857-x-858.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_76-x-glomerulus-x-83021-x-141530-x-929-x-929.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_77-x-glomerulus-x-34686-x-141950-x-1095-x-1095.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_78-x-glomerulus-x-33975-x-62223-x-993-x-993.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_79-x-glomerulus-x-57845-x-133027-x-862-x-863.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_8-x-glomerulus-x-85715-x-60231-x-1006-x-1005.png,Periglomerular fibrosis,4
22560_2017-04-07 18_31_38-x-ROI_80-x-glomerulus-x-60540-x-140414-x-1118-x-1118.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_81-x-glomerulus-x-55720-x-46905-x-855-x-854.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_82-x-glomerulus-x-51782-x-138561-x-1077-x-1076.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_83-x-glomerulus-x-36632-x-149407-x-769-x-770.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_84-x-glomerulus-x-64520-x-54774-x-913-x-912.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_85-x-glomerulus-x-43411-x-142807-x-958-x-957.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_86-x-glomerulus-x-30021-x-64778-x-933-x-932.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_87-x-glomerulus-x-74481-x-51756-x-876-x-877.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_88-x-glomerulus-x-33775-x-145474-x-880-x-880.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_89-x-glomerulus-x-64059-x-47617-x-872-x-872.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_9-x-glomerulus-x-63779-x-51321-x-901-x-900.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_90-x-glomerulus-x-34163-x-60374-x-861-x-861.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_91-x-glomerulus-x-74284-x-39624-x-743-x-744.png,Periglomerular fibrosis,4
22560_2017-04-07 18_31_38-x-ROI_92-x-glomerulus-x-41221-x-63838-x-703-x-702.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_93-x-glomerulus-x-22612-x-150079-x-959-x-959.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_94-x-glomerulus-x-34812-x-67707-x-835-x-834.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_95-x-glomerulus-x-38314-x-59874-x-838-x-837.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_96-x-glomerulus-x-70472-x-141129-x-709-x-709.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_97-x-glomerulus-x-43184-x-59069-x-966-x-966.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_98-x-glomerulus-x-31436-x-151557-x-940-x-939.png,Normal,0
22560_2017-04-07 18_31_38-x-ROI_99-x-glomerulus-x-40338-x-58595-x-957-x-958.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_0-x-glomerulus-x-53003-x-174222-x-1138-x-1138.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_1-x-glomerulus-x-67734-x-90591-x-1124-x-1124.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_10-x-glomerulus-x-35249-x-155489-x-1108-x-1108.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_100-x-glomerulus-x-58586-x-153002-x-1070-x-1069.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_101-x-glomerulus-x-43890-x-147764-x-1104-x-1104.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_102-x-glomerulus-x-71523-x-92678-x-967-x-966.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_103-x-glomerulus-x-66744-x-171898-x-945-x-945.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_104-x-glomerulus-x-37787-x-154950-x-1027-x-1026.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_105-x-glomerulus-x-44692-x-144384-x-959-x-960.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_106-x-glomerulus-x-35814-x-153036-x-1060-x-1061.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_107-x-glomerulus-x-62830-x-75996-x-1033-x-1033.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_108-x-glomerulus-x-45090-x-57219-x-942-x-942.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_109-x-glomerulus-x-30944-x-146967-x-1007-x-1007.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_11-x-glomerulus-x-67892-x-76792-x-1076-x-1076.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_110-x-glomerulus-x-42669-x-60922-x-940-x-940.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_111-x-glomerulus-x-67485-x-160925-x-722-x-722.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_112-x-glomerulus-x-56508-x-165526-x-924-x-924.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_113-x-glomerulus-x-45542-x-52477-x-1117-x-1116.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_114-x-glomerulus-x-60211-x-162665-x-833-x-834.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_115-x-glomerulus-x-57399-x-87853-x-1010-x-1010.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_116-x-glomerulus-x-48419-x-140387-x-1076-x-1076.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_117-x-glomerulus-x-62260-x-78726-x-789-x-790.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_118-x-glomerulus-x-58084-x-60292-x-1107-x-1107.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_119-x-glomerulus-x-44998-x-147674-x-1000-x-1001.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_12-x-glomerulus-x-49733-x-72408-x-1145-x-1145.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_120-x-glomerulus-x-38222-x-143671-x-1052-x-1052.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_121-x-glomerulus-x-65596-x-151534-x-930-x-930.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_122-x-glomerulus-x-56308-x-64442-x-959-x-959.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_123-x-glomerulus-x-65307-x-78222-x-939-x-938.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_124-x-glomerulus-x-42464-x-139108-x-838-x-838.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_125-x-glomerulus-x-65417-x-71661-x-850-x-850.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_126-x-glomerulus-x-54911-x-60778-x-891-x-891.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_127-x-glomerulus-x-44767-x-46845-x-870-x-870.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_128-x-glomerulus-x-44187-x-151664-x-832-x-831.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_129-x-glomerulus-x-42658-x-135490-x-801-x-801.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_13-x-glomerulus-x-41608-x-68244-x-1050-x-1050.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_130-x-glomerulus-x-35575-x-138943-x-1155-x-1154.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_131-x-glomerulus-x-58152-x-158341-x-679-x-679.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_132-x-glomerulus-x-64478-x-156838-x-707-x-708.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_133-x-glomerulus-x-60977-x-150151-x-1027-x-1026.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_134-x-glomerulus-x-41383-x-55277-x-983-x-983.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_135-x-glomerulus-x-71017-x-69972-x-927-x-927.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_136-x-glomerulus-x-55064-x-58410-x-829-x-828.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_137-x-glomerulus-x-59042-x-155821-x-1055-x-1056.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_138-x-glomerulus-x-73185-x-89039-x-920-x-919.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_139-x-glomerulus-x-59173-x-168351-x-855-x-855.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_14-x-glomerulus-x-70188-x-97595-x-1181-x-1181.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_140-x-glomerulus-x-33334-x-138100-x-666-x-666.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_141-x-glomerulus-x-59562-x-166957-x-865-x-866.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_142-x-glomerulus-x-35371-x-149459-x-979-x-979.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_143-x-glomerulus-x-75350-x-74206-x-902-x-902.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_144-x-glomerulus-x-62850-x-164053-x-991-x-991.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_145-x-glomerulus-x-45907-x-170316-x-768-x-769.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_146-x-glomerulus-x-63375-x-152884-x-1114-x-1114.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_147-x-glomerulus-x-56370-x-52002-x-801-x-801.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_148-x-glomerulus-x-61127-x-57987-x-1055-x-1056.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_149-x-glomerulus-x-46230-x-42797-x-841-x-841.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_15-x-glomerulus-x-33088-x-139662-x-1150-x-1150.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_150-x-glomerulus-x-58139-x-54995-x-825-x-826.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_151-x-glomerulus-x-72070-x-76736-x-905-x-905.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_152-x-glomerulus-x-64957-x-89070-x-827-x-827.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_153-x-glomerulus-x-49721-x-177427-x-1009-x-1009.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_154-x-glomerulus-x-55507-x-55535-x-830-x-830.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_155-x-glomerulus-x-39345-x-149437-x-692-x-693.png,Global obsolescent glomerulosclerosis,1
22859_2017-04-08 12_25_45-x-ROI_156-x-glomerulus-x-75962-x-83533-x-1028-x-1028.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_157-x-glomerulus-x-49876-x-86940-x-1131-x-1131.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_158-x-glomerulus-x-28355-x-142869-x-1132-x-1132.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_159-x-glomerulus-x-61709-x-83257-x-864-x-864.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_16-x-glomerulus-x-45210-x-71847-x-1003-x-1003.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_160-x-glomerulus-x-54751-x-68164-x-813-x-812.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_161-x-glomerulus-x-41100-x-58600-x-974-x-973.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_162-x-glomerulus-x-34455-x-156987-x-776-x-776.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_163-x-glomerulus-x-56088-x-174797-x-779-x-779.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_164-x-glomerulus-x-46507-x-64162-x-975-x-975.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_165-x-glomerulus-x-42972-x-57436-x-750-x-749.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_166-x-glomerulus-x-50209-x-164056-x-729-x-729.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_167-x-glomerulus-x-67320-x-163961-x-936-x-936.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_168-x-glomerulus-x-48131-x-74586-x-1040-x-1040.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_169-x-glomerulus-x-44067-x-71256-x-735-x-735.png,Periglomerular fibrosis,4
22859_2017-04-08 12_25_45-x-ROI_17-x-glomerulus-x-51140-x-63192-x-1023-x-1023.png,Normal,0
22859_2017-04-08 12_25_45-x-ROI_170-x-glomerulus-x-67895-x-78336-x-945-x-944.png,Normal,0
