image,condition,label
22863_2017-04-08 05_59_21-x-ROI_135-x-glomerulus-x-56008-x-155145-x-699-x-699.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_136-x-glomerulus-x-83387-x-148892-x-785-x-785.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_137-x-glomerulus-x-82821-x-131050-x-849-x-849.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_138-x-glomerulus-x-80931-x-135829-x-1075-x-1076.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_139-x-glomerulus-x-80186-x-64644-x-665-x-665.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_14-x-glomerulus-x-52394-x-162647-x-674-x-674.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_140-x-glomerulus-x-82131-x-52731-x-680-x-680.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_141-x-glomerulus-x-79724-x-142422-x-546-x-546.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_142-x-glomerulus-x-62050-x-77954-x-663-x-662.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_143-x-glomerulus-x-30881-x-72402-x-704-x-704.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_144-x-glomerulus-x-79423-x-153790-x-615-x-616.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_145-x-glomerulus-x-43175-x-78434-x-671-x-671.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_146-x-glomerulus-x-35986-x-65275-x-727-x-728.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_147-x-glomerulus-x-45644-x-156735-x-585-x-585.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_148-x-glomerulus-x-62066-x-75112-x-669-x-670.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_149-x-glomerulus-x-66628-x-71460-x-663-x-663.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_15-x-glomerulus-x-45172-x-160372-x-900-x-900.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_150-x-glomerulus-x-81076-x-146377-x-1057-x-1056.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_151-x-glomerulus-x-86078-x-128006-x-675-x-676.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_152-x-glomerulus-x-83138-x-57562-x-675-x-674.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_153-x-glomerulus-x-73511-x-160373-x-692-x-693.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_154-x-glomerulus-x-87240-x-125863-x-654-x-654.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_155-x-glomerulus-x-54423-x-158946-x-724-x-724.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_156-x-glomerulus-x-68370-x-160025-x-691-x-691.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_157-x-glomerulus-x-54577-x-162497-x-683-x-684.png,Global solidified glomerulosclerosis,2
22863_2017-04-08 05_59_21-x-ROI_158-x-glomerulus-x-63910-x-162242-x-565-x-565.png,Wire loop,-1
22863_2017-04-08 05_59_21-x-ROI_159-x-glomerulus-x-78111-x-142817-x-681-x-681.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_16-x-glomerulus-x-74805-x-52583-x-1029-x-1029.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_160-x-glomerulus-x-61666-x-69858-x-655-x-655.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_161-x-glomerulus-x-33446-x-74211-x-656-x-656.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_162-x-glomerulus-x-81293-x-54069-x-597-x-597.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_163-x-glomerulus-x-69532-x-154893-x-785-x-786.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_164-x-glomerulus-x-47407-x-78965-x-753-x-754.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_165-x-glomerulus-x-57924-x-162164-x-708-x-708.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_166-x-glomerulus-x-69041-x-44227-x-1061-x-1062.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_167-x-glomerulus-x-74903-x-71471-x-757-x-757.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_168-x-glomerulus-x-51683-x-79950-x-695-x-694.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_169-x-glomerulus-x-81804-x-142870-x-638-x-639.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_17-x-glomerulus-x-42810-x-77073-x-940-x-940.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_170-x-glomerulus-x-44084-x-155644-x-758-x-758.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_171-x-glomerulus-x-77841-x-58772-x-826-x-825.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_172-x-glomerulus-x-43246-x-153152-x-683-x-682.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_173-x-glomerulus-x-78941-x-152344-x-707-x-707.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_174-x-glomerulus-x-58821-x-163102-x-625-x-626.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_175-x-glomerulus-x-46209-x-157517-x-787-x-788.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_176-x-glomerulus-x-75245-x-67861-x-884-x-884.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_177-x-glomerulus-x-74815-x-57173-x-678-x-678.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_178-x-glomerulus-x-84893-x-143358-x-682-x-682.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_179-x-glomerulus-x-73097-x-68985-x-760-x-760.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_18-x-glomerulus-x-79214-x-61192-x-948-x-947.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_180-x-glomerulus-x-71517-x-69277-x-663-x-663.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_181-x-glomerulus-x-67977-x-154067-x-699-x-700.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_182-x-glomerulus-x-54248-x-162024-x-682-x-681.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_183-x-glomerulus-x-48938-x-79248-x-692-x-693.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_184-x-glomerulus-x-76410-x-69760-x-691-x-691.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_185-x-glomerulus-x-83900-x-57413-x-669-x-669.png,Global solidified glomerulosclerosis,2
22863_2017-04-08 05_59_21-x-ROI_186-x-glomerulus-x-63867-x-152569-x-724-x-724.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_187-x-glomerulus-x-69014-x-153756-x-746-x-746.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_188-x-glomerulus-x-72129-x-153819-x-678-x-678.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_189-x-glomerulus-x-75218-x-74133-x-623-x-623.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_19-x-glomerulus-x-89426-x-135103-x-745-x-745.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_190-x-glomerulus-x-65866-x-161471-x-752-x-752.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_191-x-glomerulus-x-89279-x-143013-x-611-x-612.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_192-x-glomerulus-x-61580-x-68329-x-888-x-888.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_193-x-glomerulus-x-83542-x-57876-x-692-x-693.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_194-x-glomerulus-x-62872-x-77957-x-732-x-733.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_195-x-glomerulus-x-53983-x-162774-x-679-x-679.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_196-x-glomerulus-x-81874-x-46934-x-740-x-740.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_197-x-glomerulus-x-82687-x-128174-x-1006-x-1006.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_198-x-glomerulus-x-53113-x-79958-x-676-x-676.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_199-x-glomerulus-x-51541-x-73104-x-883-x-883.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_2-x-glomerulus-x-71539-x-72490-x-1027-x-1027.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_20-x-glomerulus-x-88347-x-136070-x-717-x-717.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_200-x-glomerulus-x-80095-x-140521-x-721-x-721.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_201-x-glomerulus-x-85312-x-124545-x-606-x-606.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_202-x-glomerulus-x-83183-x-51823-x-702-x-702.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_203-x-glomerulus-x-76694-x-56027-x-748-x-748.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_204-x-glomerulus-x-71553-x-160695-x-621-x-621.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_205-x-glomerulus-x-76028-x-56180-x-646-x-646.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_206-x-glomerulus-x-81065-x-151203-x-898-x-898.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_207-x-glomerulus-x-65335-x-76558-x-635-x-635.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_208-x-glomerulus-x-80601-x-42993-x-702-x-702.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_209-x-glomerulus-x-83912-x-142218-x-787-x-786.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_21-x-glomerulus-x-47829-x-76293-x-711-x-712.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_210-x-glomerulus-x-89697-x-141388-x-658-x-657.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_211-x-glomerulus-x-81977-x-59982-x-690-x-690.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_212-x-glomerulus-x-87195-x-127039-x-675-x-675.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_213-x-glomerulus-x-85233-x-144600-x-954-x-955.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_214-x-glomerulus-x-84206-x-152502-x-686-x-686.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_215-x-glomerulus-x-65675-x-156184-x-647-x-647.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_216-x-glomerulus-x-77653-x-70390-x-694-x-694.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_217-x-glomerulus-x-79672-x-154439-x-654-x-654.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_218-x-glomerulus-x-85440-x-131341-x-903-x-904.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_219-x-glomerulus-x-77126-x-148526-x-616-x-617.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_22-x-glomerulus-x-52289-x-161073-x-641-x-641.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_220-x-glomerulus-x-73880-x-71147-x-633-x-633.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_221-x-glomerulus-x-73883-x-71753-x-684-x-685.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_222-x-glomerulus-x-78596-x-50986-x-1125-x-1125.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_223-x-glomerulus-x-63641-x-68772-x-871-x-871.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_224-x-glomerulus-x-67783-x-77215-x-665-x-665.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_225-x-glomerulus-x-79606-x-157606-x-684-x-683.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_226-x-glomerulus-x-81641-x-52314-x-645-x-646.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_227-x-glomerulus-x-34972-x-64802-x-663-x-664.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_228-x-glomerulus-x-67737-x-66867-x-755-x-755.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_229-x-glomerulus-x-87912-x-135657-x-664-x-663.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_23-x-glomerulus-x-71215-x-154840-x-1027-x-1027.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_230-x-glomerulus-x-38102-x-77361-x-687-x-687.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_231-x-glomerulus-x-73864-x-74320-x-662-x-663.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_232-x-glomerulus-x-38644-x-156354-x-550-x-550.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_233-x-glomerulus-x-35204-x-64205-x-709-x-708.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_234-x-glomerulus-x-56228-x-156098-x-967-x-968.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_235-x-glomerulus-x-77474-x-71754-x-653-x-653.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_236-x-glomerulus-x-85729-x-150204-x-674-x-674.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_237-x-glomerulus-x-88169-x-128723-x-720-x-721.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_238-x-glomerulus-x-81335-x-142237-x-827-x-827.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_239-x-glomerulus-x-38691-x-151119-x-723-x-723.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_24-x-glomerulus-x-38552-x-72109-x-720-x-721.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_240-x-glomerulus-x-36467-x-71722-x-919-x-919.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_241-x-glomerulus-x-39742-x-152406-x-653-x-653.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_242-x-glomerulus-x-80084-x-147577-x-892-x-892.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_243-x-glomerulus-x-32917-x-73315-x-671-x-671.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_244-x-glomerulus-x-90065-x-137698-x-638-x-638.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_245-x-glomerulus-x-80989-x-157416-x-606-x-606.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_246-x-glomerulus-x-71653-x-76230-x-661-x-662.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_247-x-glomerulus-x-55391-x-74306-x-596-x-596.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_248-x-glomerulus-x-85556-x-153081-x-557-x-556.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_249-x-glomerulus-x-67351-x-153197-x-619-x-619.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_25-x-glomerulus-x-77319-x-155700-x-1031-x-1032.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_250-x-glomerulus-x-80973-x-64316-x-577-x-577.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_251-x-glomerulus-x-40716-x-74068-x-701-x-701.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_252-x-glomerulus-x-79507-x-152403-x-567-x-567.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_253-x-glomerulus-x-88945-x-129379-x-624-x-624.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_254-x-glomerulus-x-36057-x-150843-x-682-x-682.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_255-x-glomerulus-x-78393-x-145127-x-739-x-739.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_256-x-glomerulus-x-55195-x-79067-x-747-x-747.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_257-x-glomerulus-x-83852-x-54265-x-627-x-627.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_258-x-glomerulus-x-39199-x-159942-x-677-x-677.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_259-x-glomerulus-x-82767-x-46319-x-615-x-615.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_26-x-glomerulus-x-39169-x-156441-x-642-x-642.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_260-x-glomerulus-x-66491-x-161802-x-605-x-605.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_261-x-glomerulus-x-48370-x-79550-x-671-x-670.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_262-x-glomerulus-x-67801-x-158303-x-614-x-613.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_263-x-glomerulus-x-38922-x-157859-x-632-x-632.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_264-x-glomerulus-x-59561-x-162444-x-780-x-780.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_265-x-glomerulus-x-76396-x-72611-x-664-x-663.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_266-x-glomerulus-x-76606-x-45011-x-1033-x-1033.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_267-x-glomerulus-x-75785-x-59472-x-635-x-635.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_268-x-glomerulus-x-72659-x-159265-x-693-x-692.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_269-x-glomerulus-x-82863-x-49848-x-626-x-625.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_27-x-glomerulus-x-75176-x-62980-x-1074-x-1073.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_270-x-glomerulus-x-50689-x-158880-x-999-x-1000.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_271-x-glomerulus-x-58231-x-79137-x-610-x-610.png,Wire loop,-1
22863_2017-04-08 05_59_21-x-ROI_272-x-glomerulus-x-48380-x-160480-x-879-x-880.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_273-x-glomerulus-x-82112-x-139546-x-685-x-685.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_274-x-glomerulus-x-81571-x-130330-x-787-x-787.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_275-x-glomerulus-x-65384-x-156928-x-816-x-817.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_276-x-glomerulus-x-77887-x-60949-x-622-x-622.png,Global solidified glomerulosclerosis,2
22863_2017-04-08 05_59_21-x-ROI_277-x-glomerulus-x-67310-x-151562-x-922-x-922.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_278-x-glomerulus-x-46655-x-77762-x-654-x-654.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_279-x-glomerulus-x-77377-x-159445-x-661-x-661.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_28-x-glomerulus-x-79950-x-61702-x-954-x-953.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_280-x-glomerulus-x-84705-x-147857-x-710-x-710.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_281-x-glomerulus-x-62701-x-76907-x-699-x-699.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_282-x-glomerulus-x-40716-x-160672-x-631-x-632.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_283-x-glomerulus-x-73999-x-57131-x-778-x-777.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_284-x-glomerulus-x-76396-x-157101-x-651-x-650.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_285-x-glomerulus-x-82858-x-139428-x-689-x-689.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_286-x-glomerulus-x-48619-x-78745-x-704-x-704.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_287-x-glomerulus-x-83882-x-144354-x-647-x-647.png,Global solidified glomerulosclerosis,2
22863_2017-04-08 05_59_21-x-ROI_288-x-glomerulus-x-54955-x-75179-x-630-x-630.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_289-x-glomerulus-x-60924-x-159812-x-786-x-786.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_29-x-glomerulus-x-74438-x-66088-x-772-x-771.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_290-x-glomerulus-x-68553-x-161085-x-712-x-713.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_291-x-glomerulus-x-67757-x-161084-x-682-x-683.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_292-x-glomerulus-x-38903-x-159137-x-625-x-626.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_293-x-glomerulus-x-74022-x-152195-x-701-x-702.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_294-x-glomerulus-x-63402-x-78657-x-697-x-698.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_295-x-glomerulus-x-84336-x-148816-x-714-x-714.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_296-x-glomerulus-x-34594-x-150723-x-661-x-661.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_297-x-glomerulus-x-66370-x-156885-x-708-x-707.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_298-x-glomerulus-x-70621-x-73821-x-684-x-683.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_299-x-glomerulus-x-86128-x-148081-x-654-x-655.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_3-x-glomerulus-x-74197-x-62387-x-970-x-969.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_30-x-glomerulus-x-46756-x-79372-x-670-x-669.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_300-x-glomerulus-x-86969-x-147781-x-606-x-606.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_301-x-glomerulus-x-57352-x-163066-x-707-x-707.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_302-x-glomerulus-x-68246-x-68888-x-694-x-694.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_303-x-glomerulus-x-80399-x-158328-x-574-x-574.png,Wire loop,-1
22863_2017-04-08 05_59_21-x-ROI_304-x-glomerulus-x-58145-x-69253-x-736-x-736.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_305-x-glomerulus-x-77791-x-71206-x-599-x-599.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_306-x-glomerulus-x-64796-x-76572-x-603-x-603.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_307-x-glomerulus-x-61057-x-157517-x-607-x-607.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_308-x-glomerulus-x-69687-x-66134-x-880-x-879.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_309-x-glomerulus-x-63344-x-70566-x-638-x-638.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_31-x-glomerulus-x-51411-x-156242-x-1083-x-1083.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_310-x-glomerulus-x-59976-x-72971-x-634-x-633.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_311-x-glomerulus-x-74669-x-75059-x-557-x-557.png,Wire loop,-1
22863_2017-04-08 05_59_21-x-ROI_312-x-glomerulus-x-76708-x-61147-x-562-x-562.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_313-x-glomerulus-x-86661-x-125962-x-733-x-732.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_314-x-glomerulus-x-64519-x-162128-x-526-x-525.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_315-x-glomerulus-x-37675-x-151629-x-646-x-647.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_316-x-glomerulus-x-70490-x-159728-x-570-x-569.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_317-x-glomerulus-x-75772-x-159041-x-620-x-621.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_318-x-glomerulus-x-42627-x-78806-x-658-x-659.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_319-x-glomerulus-x-67995-x-69215-x-734-x-733.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_32-x-glomerulus-x-34302-x-66270-x-779-x-780.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_320-x-glomerulus-x-83595-x-154597-x-588-x-588.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_321-x-glomerulus-x-68185-x-69978-x-679-x-679.png,Normal,0
22863_2017-04-08 05_59_21-x-ROI_322-x-glomerulus-x-78836-x-145557-x-550-x-549.png,Global obsolescent glomerulosclerosis,1
22863_2017-04-08 05_59_21-x-ROI_323-x-glomerulus-x-36454-x-154836-x-722-x-722.png,Periglomerular fibrosis,4
22863_2017-04-08 05_59_21-x-ROI_324-x-glomerulus-x-40484-x-148421-x-662-x-662.png,Global obsolescent glomerulosclerosis,1
